# timestamp tx ty tz qx qy qz qw
1403636661.113555 5.9453879 -4.2163824 -0.8262606 -0.4662684 0.6640655 -0.3139921 -0.4929704
1403636661.213556 5.9581083 -4.2336296 -0.8744302 -0.4627111 0.6649270 -0.3191911 -0.4918207
1403636661.313555 5.9743139 -4.2480026 -0.9184490 -0.4611743 0.6659374 -0.3217309 -0.4902396
1403636661.413555 5.9950915 -4.2590423 -0.9544256 -0.4609556 0.6657296 -0.3224716 -0.4902409
1403636661.513556 6.0184963 -4.2709483 -0.9801625 -0.4610048 0.6668743 -0.3228095 -0.4884130
1403636661.613555 6.0481119 -4.2787101 -0.9964506 -0.4605305 0.6693400 -0.3243716 -0.4844365
1403636661.713556 6.0835294 -4.2767162 -1.0042698 -0.4593780 0.6685836 -0.3268273 -0.4849245
1403636661.813555 6.1175277 -4.2780803 -1.0095450 -0.4540569 0.6705559 -0.3351539 -0.4815173
1403636661.913555 6.1499473 -4.2769666 -1.0084181 -0.4515973 0.6705789 -0.3397849 -0.4805517
1403636662.013556 6.1803469 -4.2727611 -0.9968605 -0.4515936 0.6699794 -0.3411313 -0.4804375
1403636662.113555 6.2136033 -4.2624818 -0.9823852 -0.4522372 0.6687478 -0.3405654 -0.4819472
1403636662.213556 6.2469865 -4.2457033 -0.9668078 -0.4568009 0.6676168 -0.3334560 -0.4841775
1403636662.313555 6.2773040 -4.2285001 -0.9574281 -0.4617499 0.6663442 -0.3252695 -0.4867980
1403636662.413555 6.3135397 -4.2121177 -0.9562319 -0.4649992 0.6679759 -0.3184192 -0.4859971
1403636662.513556 6.3483692 -4.1904134 -0.9605644 -0.4682712 0.6729678 -0.3126485 -0.4796742
1403636662.613555 6.3837022 -4.1718244 -0.9711621 -0.4660513 0.6789277 -0.3150378 -0.4718099
1403636662.713556 6.4218924 -4.1592707 -0.9830741 -0.4565892 0.6850172 -0.3267507 -0.4642324
1403636662.813555 6.4557274 -4.1488617 -1.0000864 -0.4495290 0.6874761 -0.3351729 -0.4614753
1403636662.913555 6.4909736 -4.1386308 -1.0196092 -0.4504386 0.6903771 -0.3323276 -0.4583044
1403636663.013556 6.5141538 -4.1271822 -1.0437677 -0.4511235 0.6950200 -0.3307053 -0.4517397
1403636663.113555 6.5338437 -4.1191794 -1.0620925 -0.4481962 0.7004115 -0.3335668 -0.4441589
1403636663.213556 6.5340039 -4.1115953 -1.0756193 -0.4507634 0.7012159 -0.3301501 -0.4428426
1403636663.313555 6.5366295 -4.1032293 -1.0878493 -0.4619582 0.6950981 -0.3146209 -0.4521581
1403636663.413555 6.5257822 -4.1051669 -1.1076305 -0.4722649 0.6920023 -0.3006243 -0.4557672
1403636663.513556 6.5252646 -4.1094113 -1.1330919 -0.4787125 0.6922221 -0.2907588 -0.4551067
1403636663.613555 6.5281987 -4.1206065 -1.1616283 -0.4815832 0.6928108 -0.2865255 -0.4538657
1403636663.713556 6.5243527 -4.1455187 -1.1906793 -0.4850462 0.6910773 -0.2823265 -0.4554494
1403636663.813555 6.5232591 -4.1808779 -1.2148829 -0.4899764 0.6838044 -0.2774550 -0.4640619
1403636663.913555 6.5292935 -4.2247059 -1.2320002 -0.4929628 0.6752373 -0.2762974 -0.4740275
1403636664.013556 6.5402202 -4.2804291 -1.2419861 -0.4942497 0.6643157 -0.2784091 -0.4867137
1403636664.113555 6.5634973 -4.3419963 -1.2479363 -0.4918021 0.6602130 -0.2862353 -0.4902232
1403636664.213556 6.5959871 -4.4079695 -1.2472663 -0.4859594 0.6587155 -0.2995120 -0.4901326
1403636664.313555 6.6344742 -4.4781427 -1.2526811 -0.4811680 0.6569769 -0.3116777 -0.4896077
1403636664.413555 6.6802423 -4.5430420 -1.2722010 -0.4795437 0.6554600 -0.3193282 -0.4883027
1403636664.513556 6.7295695 -4.6078312 -1.3018072 -0.4793583 0.6538202 -0.3252647 -0.4867623
1403636664.613555 6.7845447 -4.6717748 -1.3320664 -0.4771744 0.6540318 -0.3349683 -0.4820200
1403636664.713556 6.8429856 -4.7303170 -1.3583702 -0.4766670 0.6546085 -0.3418958 -0.4768475
1403636664.813555 6.9026529 -4.7860492 -1.3773250 -0.4833914 0.6527239 -0.3373935 -0.4758675
1403636664.913555 6.9678143 -4.8389035 -1.3869253 -0.4856915 0.6517021 -0.3390254 -0.4737614
1403636665.013556 7.0333979 -4.8923405 -1.3921231 -0.4890825 0.6545300 -0.3381100 -0.4669801
1403636665.113555 7.1010105 -4.9389064 -1.3896467 -0.4931667 0.6583212 -0.3352917 -0.4593249
1403636665.213556 7.1670120 -4.9897085 -1.3810652 -0.4934685 0.6611915 -0.3371651 -0.4534693
1403636665.313555 7.2311326 -5.0427727 -1.3682387 -0.4867500 0.6608445 -0.3479567 -0.4530841
1403636665.413555 7.2902760 -5.0934569 -1.3540893 -0.4863904 0.6588978 -0.3492667 -0.4552921
1403636665.513556 7.3465552 -5.1427935 -1.3435854 -0.4921220 0.6564704 -0.3399803 -0.4596477
1403636665.613555 7.4042327 -5.1861652 -1.3303243 -0.4972197 0.6541555 -0.3311701 -0.4638744
1403636665.713556 7.4598330 -5.2346900 -1.3178504 -0.4978475 0.6528743 -0.3281967 -0.4671080
1403636665.813555 7.5195800 -5.2840545 -1.3032273 -0.4946923 0.6510056 -0.3302388 -0.4716074
1403636665.913555 7.5789909 -5.3361563 -1.2879024 -0.4840464 0.6548440 -0.3439840 -0.4674970
1403636666.013556 7.6430447 -5.3847806 -1.2756164 -0.4762162 0.6602305 -0.3528525 -0.4613121
1403636666.113555 7.7036424 -5.4319456 -1.2691956 -0.4749489 0.6609300 -0.3537037 -0.4609651
1403636666.213556 7.7647830 -5.4730445 -1.2682995 -0.4769620 0.6575930 -0.3502321 -0.4662791
1403636666.313555 7.8242348 -5.5165252 -1.2711821 -0.4756845 0.6570701 -0.3519362 -0.4670374
1403636666.413555 7.8824913 -5.5575354 -1.2794781 -0.4731510 0.6586236 -0.3567434 -0.4637641
1403636666.513556 7.9419272 -5.5907896 -1.2818464 -0.4737164 0.6607924 -0.3577882 -0.4592754
1403636666.613555 7.9973706 -5.6180823 -1.2767070 -0.4794544 0.6614237 -0.3516122 -0.4571772
1403636666.713556 8.0481134 -5.6381094 -1.2665388 -0.4874339 0.6612677 -0.3429528 -0.4555399
1403636666.813555 8.1008614 -5.6608750 -1.2529466 -0.4927040 0.6637176 -0.3377967 -0.4501279
1403636666.913555 8.1566905 -5.6859101 -1.2442141 -0.4914981 0.6729399 -0.3404159 -0.4355439
1403636667.013556 8.2052616 -5.7092250 -1.2398567 -0.4873985 0.6798326 -0.3466396 -0.4243952
1403636667.113555 8.2467818 -5.7357073 -1.2385025 -0.4865315 0.6739066 -0.3492164 -0.4326488
1403636667.213556 8.2812246 -5.7640735 -1.2383105 -0.4881318 0.6602891 -0.3487421 -0.4518014
1403636667.313555 8.3139344 -5.7913860 -1.2434486 -0.4912345 0.6505897 -0.3457826 -0.4646032
1403636667.413555 8.3450673 -5.8164159 -1.2558594 -0.4925849 0.6480404 -0.3450683 -0.4672597
1403636667.513556 8.3806365 -5.8430225 -1.2708219 -0.4960658 0.6510855 -0.3414547 -0.4619686
1403636667.613555 8.4180199 -5.8679176 -1.2849471 -0.4964584 0.6592730 -0.3410655 -0.4500694
1403636667.713556 8.4580461 -5.8936299 -1.2899670 -0.4946723 0.6645349 -0.3438073 -0.4421417
1403636667.813555 8.4921591 -5.9215839 -1.2875156 -0.4925806 0.6650404 -0.3464532 -0.4416512
1403636667.913555 8.5246281 -5.9510029 -1.2844484 -0.4906544 0.6658454 -0.3479762 -0.4413849
1403636668.013556 8.5485892 -5.9793613 -1.2848818 -0.4905492 0.6663160 -0.3471581 -0.4414359
1403636668.113555 8.5715221 -6.0099411 -1.2908213 -0.4917063 0.6646152 -0.3430181 -0.4459262
1403636668.213556 8.5924253 -6.0421225 -1.3043554 -0.4935590 0.6642738 -0.3371084 -0.4488850
1403636668.313555 8.6207206 -6.0802276 -1.3221955 -0.4943050 0.6650435 -0.3313776 -0.4511858
1403636668.413555 8.6487646 -6.1185074 -1.3435671 -0.4928046 0.6652859 -0.3297000 -0.4536917
1403636668.513556 8.6810063 -6.1630654 -1.3668946 -0.4905348 0.6648170 -0.3288629 -0.4574311
1403636668.613555 8.7141181 -6.2133084 -1.3925132 -0.4890710 0.6657244 -0.3275121 -0.4586463
1403636668.713556 8.7501769 -6.2642094 -1.4183423 -0.4895372 0.6650004 -0.3232508 -0.4622085
1403636668.813555 8.7828782 -6.3121057 -1.4412036 -0.4913303 0.6596428 -0.3181284 -0.4714449
1403636668.913555 8.8191722 -6.3607411 -1.4601833 -0.4937811 0.6524471 -0.3139617 -0.4815819
1403636669.013556 8.8658268 -6.4108467 -1.4723751 -0.4883792 0.6528173 -0.3215896 -0.4815552
1403636669.113555 8.9161702 -6.4562319 -1.4750202 -0.4818402 0.6548683 -0.3304904 -0.4793263
1403636669.213556 8.9681601 -6.4891761 -1.4733528 -0.4783753 0.6559390 -0.3342924 -0.4786958
1403636669.313555 9.0234184 -6.5251286 -1.4788492 -0.4777613 0.6559525 -0.3341339 -0.4794006
1403636669.413555 9.0818346 -6.5637082 -1.4908925 -0.4767772 0.6564527 -0.3348705 -0.4791817
1403636669.513556 9.1457735 -6.5994052 -1.5078346 -0.4746791 0.6539210 -0.3382668 -0.4823304
1403636669.613555 9.2112355 -6.6323493 -1.5270364 -0.4721705 0.6487761 -0.3423583 -0.4888102
1403636669.713556 9.2839794 -6.6646727 -1.5422213 -0.4689924 0.6432739 -0.3476512 -0.4953620
1403636669.813555 9.3592511 -6.6923816 -1.5505631 -0.4636605 0.6452065 -0.3568682 -0.4912969
1403636669.913555 9.4333927 -6.7050939 -1.5519490 -0.4529287 0.6574415 -0.3743780 -0.4716644
1403636670.013556 9.5001454 -6.7033406 -1.5475470 -0.4488175 0.6671950 -0.3810884 -0.4562733
1403636670.113555 9.5594534 -6.6953824 -1.5386203 -0.4481721 0.6721050 -0.3850976 -0.4462247
1403636670.213556 9.6088002 -6.6799925 -1.5240414 -0.4433419 0.6705629 -0.3991544 -0.4409865
1403636670.313555 9.6518360 -6.6590444 -1.5140978 -0.4376767 0.6678056 -0.4150059 -0.4361707
1403636670.413555 9.6753888 -6.6269556 -1.5077900 -0.4399139 0.6662667 -0.4242522 -0.4272873
1403636670.513556 9.6925503 -6.5880692 -1.5041271 -0.4465904 0.6635306 -0.4331259 -0.4155551
1403636670.613555 9.6894086 -6.5368977 -1.4932806 -0.4587952 0.6560267 -0.4420712 -0.4046097
1403636670.713556 9.6676770 -6.4768053 -1.4744239 -0.4739467 0.6447714 -0.4504762 -0.3958732
1403636670.813555 9.6293593 -6.4079117 -1.4515464 -0.4879976 0.6324696 -0.4624144 -0.3847253
1403636670.913555 9.5718970 -6.3336813 -1.4315545 -0.4996870 0.6196268 -0.4801491 -0.3685545
1403636671.013556 9.4931763 -6.2523293 -1.4095643 -0.5120263 0.6022589 -0.5013139 -0.3518487
1403636671.113555 9.3902138 -6.1554685 -1.3787029 -0.5338198 0.5789692 -0.5124684 -0.3423553
1403636671.213556 9.2635148 -6.0559539 -1.3394018 0.5595165 -0.5574215 0.5146732 0.3336676
1403636671.313555 9.1137999 -5.9505742 -1.2965760 0.5882727 -0.5393357 0.5039834 0.3302318
1403636671.413555 8.9515302 -5.8432719 -1.2551383 0.6228014 -0.5183288 0.4802928 0.3358162
1403636671.513556 8.7852511 -5.7380135 -1.2175706 0.6519454 -0.5014552 0.4617498 0.3321099
1403636671.613555 8.6217293 -5.6353784 -1.1852183 0.6720003 -0.4930863 0.4496055 0.3211486
1403636671.713556 8.4611206 -5.5374904 -1.1593202 0.6851232 -0.4898125 0.4406349 0.3106941
1403636671.813555 8.3044737 -5.4493560 -1.1380395 0.6940359 -0.4877723 0.4327668 0.3051316
1403636671.913555 8.1548361 -5.3744664 -1.1168639 0.7009066 -0.4900089 0.4230621 0.2993989
1403636672.013556 8.0128379 -5.3131399 -1.0891305 0.7086909 -0.4917676 0.4091392 0.2975348
1403636672.113555 7.8844404 -5.2700366 -1.0510588 0.7138576 -0.4862269 0.3990291 0.3078417
1403636672.213556 7.7710192 -5.2385968 -1.0054010 0.7152814 -0.4811342 0.3943090 0.3184380
1403636672.313555 7.6787278 -5.2223094 -0.9600037 0.7144371 -0.4783504 0.3923140 0.3268795
1403636672.413555 7.5998856 -5.2142773 -0.9212247 0.7128963 -0.4681733 0.3938494 0.3427467
1403636672.513556 7.5358348 -5.2164787 -0.8958847 0.7015274 -0.4604379 0.4116264 0.3555559
1403636672.613555 7.4861898 -5.2195898 -0.8865550 0.6844177 -0.4597292 0.4384573 0.3577383
1403636672.713556 7.4461068 -5.2229849 -0.8958467 0.6738501 -0.4642632 0.4539035 0.3526433
1403636672.813555 7.4016247 -5.2193868 -0.9223246 0.6759620 -0.4715567 0.4533551 0.3393799
1403636672.913555 7.3604642 -5.2150259 -0.9462657 0.6821775 -0.4668288 0.4545393 0.3318114
1403636673.013556 7.3289232 -5.2160114 -0.9639243 0.6913009 -0.4554354 0.4572836 0.3249204
1403636673.113555 7.3007269 -5.2147667 -0.9739699 0.7018862 -0.4430610 0.4585795 0.3174232
1403636673.213556 7.2846784 -5.2160376 -0.9773392 0.7149537 -0.4377403 0.4520356 0.3047761
1403636673.313555 7.2710010 -5.2194708 -0.9734619 0.7267671 -0.4344095 0.4435873 0.2938167
1403636673.413555 7.2613466 -5.2278622 -0.9684366 0.7323137 -0.4306825 0.4417433 0.2882568
1403636673.513556 7.2660748 -5.2475739 -0.9657923 0.7333094 -0.4267677 0.4447783 0.2868779
1403636673.613555 7.2833109 -5.2724036 -0.9646030 0.7300339 -0.4210670 0.4531118 0.2905904
1403636673.713556 7.3080559 -5.3012328 -0.9667256 0.7238759 -0.4149371 0.4648691 0.2961886
1403636673.813555 7.3377993 -5.3290159 -0.9691035 0.7173516 -0.4089588 0.4764500 0.3019186
1403636673.913555 7.3711062 -5.3565703 -0.9700427 0.7172089 -0.4057108 0.4776550 0.3047226
1403636674.013556 7.4104623 -5.3806304 -0.9688162 0.7176640 -0.4064108 0.4772689 0.3033200
1403636674.113555 7.4559819 -5.4060229 -0.9717225 0.7173344 -0.4077228 0.4778223 0.3014620
1403636674.213556 7.5069784 -5.4261714 -0.9801096 0.7147047 -0.4085436 0.4814163 0.3008780
1403636674.313555 7.5620133 -5.4464030 -0.9961761 0.7093040 -0.4134723 0.4890200 0.2945979
1403636674.413555 7.6190223 -5.4641666 -1.0183882 0.7061717 -0.4183049 0.4967301 0.2821378
1403636674.513556 7.6746963 -5.4816636 -1.0473262 0.7059416 -0.4152835 0.5059718 0.2705154
1403636674.613555 7.7318927 -5.5055611 -1.0800550 0.7093558 -0.4077340 0.5108541 0.2638092
1403636674.713556 7.7842057 -5.5349683 -1.1174422 0.7135660 -0.4005823 0.5131172 0.2589750
1403636674.813555 7.8290274 -5.5566326 -1.1605050 0.7226419 -0.3995685 0.5061595 0.2488701
1403636674.913555 7.8685103 -5.5785565 -1.1973701 0.7318734 -0.4005483 0.4965846 0.2394287
1403636675.013556 7.9056666 -5.6062480 -1.2260723 0.7388498 -0.4016570 0.4883631 0.2329680
1403636675.113555 7.9448084 -5.6446838 -1.2421943 0.7447420 -0.3994177 0.4807218 0.2339472
1403636675.213556 7.9890235 -5.6912422 -1.2488116 0.7507931 -0.3905389 0.4728418 0.2453765
1403636675.313555 8.0461336 -5.7480669 -1.2520029 0.7532144 -0.3835691 0.4688082 0.2564406
1403636675.413555 8.1143784 -5.8094625 -1.2470658 0.7488750 -0.3743086 0.4774957 0.2666032
1403636675.513556 8.1867536 -5.8715568 -1.2425026 0.7460365 -0.3621081 0.4890927 0.2703620
1403636675.613555 8.2634987 -5.9305888 -1.2441526 0.7452468 -0.3480674 0.4983567 0.2740381
1403636675.713556 8.3448051 -5.9847528 -1.2525747 0.7456937 -0.3364185 0.5073344 0.2708787
1403636675.813555 8.4295573 -6.0324004 -1.2677004 0.7437613 -0.3287392 0.5227605 0.2558732
1403636675.913555 8.5171973 -6.0760350 -1.2881851 0.7430948 -0.3268433 0.5376911 0.2277539
1403636676.013556 8.6004780 -6.1154905 -1.3172182 0.7492677 -0.3207445 0.5431919 0.2016518
1403636676.113555 8.6801628 -6.1546265 -1.3480819 0.7598786 -0.3044276 0.5422780 0.1893223
1403636676.213556 8.7558502 -6.1956859 -1.3822926 0.7725776 -0.2777286 0.5386407 0.1893593
1403636676.313555 8.8312599 -6.2360016 -1.4180182 0.7862370 -0.2482169 0.5331487 0.1896633
1403636676.413555 8.9107955 -6.2726477 -1.4498348 0.7956824 -0.2188120 0.5324950 0.1883080
1403636676.513556 8.9964450 -6.3053548 -1.4738624 0.8028227 -0.1994837 0.5343440 0.1736622
1403636676.613555 9.0872241 -6.3331916 -1.4897888 0.8050625 -0.1885468 0.5414622 0.1521287
1403636676.713556 9.1793230 -6.3535141 -1.4965242 0.8047720 -0.1826046 0.5483551 0.1352933
1403636676.813555 9.2674909 -6.3673904 -1.4935397 0.8037600 -0.1801671 0.5538077 0.1216832
1403636676.913555 9.3480071 -6.3781262 -1.4828123 0.8037283 -0.1778538 0.5570421 0.1099682
1403636677.013556 9.4296089 -6.3963544 -1.4799319 0.8036038 -0.1745716 0.5588968 0.1066768
1403636677.113555 9.5152144 -6.4176420 -1.4934087 0.8044686 -0.1672507 0.5582578 0.1149157
1403636677.213556 9.6032694 -6.4384941 -1.5210144 0.8042670 -0.1622743 0.5583599 0.1227022
1403636677.313555 9.6944777 -6.4570288 -1.5509258 0.8010622 -0.1568073 0.5638274 0.1257355
1403636677.413555 9.7915747 -6.4746308 -1.5751724 0.7957874 -0.1466709 0.5742400 0.1243321
1403636677.513556 9.8810612 -6.4855991 -1.5892649 0.7908059 -0.1363326 0.5853241 0.1159104
1403636677.613555 9.9604525 -6.4900633 -1.5954422 0.7900293 -0.1256390 0.5913969 0.1015792
1403636677.713556 10.0231441 -6.4851770 -1.5829311 0.7934318 -0.1149937 0.5919967 0.0823548
1403636677.813555 10.0794971 -6.4751598 -1.5871000 0.8003199 -0.1028923 0.5876393 0.0598438
1403636677.913555 10.1219384 -6.4646891 -1.5784275 0.8088835 -0.0903553 0.5800742 0.0325149
1403636678.013556 10.1640927 -6.4606428 -1.5665124 0.8152791 -0.0717268 0.5744704 0.0126104
1403636678.113555 10.2087266 -6.4642607 -1.5587698 0.8171778 -0.0495865 0.5742330 0.0042521
1403636678.213556 10.2530256 -6.4698141 -1.5560707 0.8178539 -0.0286220 0.5746957 0.0045329
1403636678.313555 10.3022882 -6.4789770 -1.5550539 0.8179930 -0.0110473 0.5751186 0.0020178
1403636678.413555 10.3533535 -6.4885482 -1.5510727 0.8184627 0.0022510 0.5744829 -0.0091247
1403636678.513556 10.3924600 -6.4975053 -1.5380909 0.8192870 0.0179760 0.5727778 -0.0192690
1403636678.613555 10.4352444 -6.5055867 -1.5215994 0.8183213 0.0354235 0.5728013 -0.0315290
1403636678.713556 10.4768888 -6.5144923 -1.5061295 0.8162680 0.0615859 0.5731642 -0.0373708
1403636678.813555 10.5147949 -6.5210319 -1.4961411 0.8135791 0.0934385 0.5725675 -0.0390487
1403636678.913555 10.5487844 -6.5240527 -1.4927751 0.8106217 0.1220456 0.5713631 -0.0392636
1403636679.013556 10.5870346 -6.5187964 -1.4944714 0.8077202 0.1423060 0.5701135 -0.0480385
1403636679.113555 10.6243254 -6.5049222 -1.5009263 0.8033461 0.1567633 0.5707670 -0.0654615
1403636679.213556 10.6568987 -6.4849157 -1.5124572 0.7976997 0.1660976 0.5721762 -0.0932797
1403636679.313555 10.6853579 -6.4616133 -1.5204988 0.7919314 0.1768571 0.5716743 -0.1214691
1403636679.413555 10.7049974 -6.4371587 -1.5237234 0.7864627 0.1937876 0.5688570 -0.1425639
1403636679.513556 10.7197769 -6.4157956 -1.5197231 0.7818517 0.2125683 0.5641211 -0.1590285
1403636679.613555 10.7283820 -6.3947555 -1.5096952 0.7787938 0.2276442 0.5590858 -0.1705326
1403636679.713556 10.7385049 -6.3789737 -1.4941034 0.7779986 0.2390090 0.5533380 -0.1772283
1403636679.813555 10.7463751 -6.3667271 -1.4712967 0.7735620 0.2473561 0.5551863 -0.1794019
1403636679.913555 10.7561321 -6.3559314 -1.4390639 0.7662910 0.2534206 0.5629504 -0.1779408
1403636680.013556 10.7589153 -6.3474490 -1.4010860 0.7627661 0.2604836 0.5670507 -0.1696754
1403636680.113555 10.7552912 -6.3396514 -1.3594851 0.7587871 0.2692659 0.5722602 -0.1557445
1403636680.213556 10.7455602 -6.3284733 -1.3208381 0.7582756 0.2700386 0.5735677 -0.1520443
1403636680.313555 10.7274511 -6.3133939 -1.2891073 0.7560950 0.2697384 0.5773871 -0.1489485
1403636680.413555 10.7010103 -6.2944354 -1.2656700 0.7582692 0.2744386 0.5753379 -0.1367390
1403636680.513556 10.6655165 -6.2697056 -1.2485979 0.7613722 0.2758541 0.5723282 -0.1290631
1403636680.613555 10.6218168 -6.2388923 -1.2358917 0.7644891 0.2708915 0.5699349 -0.1317135
1403636680.713556 10.5715250 -6.2001605 -1.2273003 0.7675362 0.2657678 0.5674356 -0.1351754
1403636680.813555 10.5132047 -6.1556226 -1.2238366 0.7736926 0.2540121 0.5608811 -0.1492985
1403636680.913555 10.4528332 -6.1084412 -1.2225800 0.7816407 0.2404089 0.5508792 -0.1666541
1403636681.013556 10.3928371 -6.0618044 -1.2301403 0.7919190 0.2364171 0.5364603 -0.1708262
1403636681.113555 10.3360270 -6.0154700 -1.2416417 0.7994316 0.2388400 0.5254403 -0.1666644
1403636681.213556 10.2863897 -5.9680322 -1.2535217 0.7955228 0.2426865 0.5311486 -0.1616412
1403636681.313555 10.2421654 -5.9152708 -1.2613388 0.7859229 0.2451235 0.5447545 -0.1596313
1403636681.413555 10.1991882 -5.8628969 -1.2640977 0.7792206 0.2439989 0.5539068 -0.1626869
1403636681.513556 10.1602553 -5.8083230 -1.2611644 0.7766413 0.2423537 0.5568548 -0.1673491
1403636681.613555 10.1176390 -5.7572763 -1.2562619 0.7757337 0.2453452 0.5571074 -0.1663561
1403636681.713556 10.0753260 -5.7061965 -1.2551549 0.7746827 0.2482335 0.5575983 -0.1653211
1403636681.813555 10.0259619 -5.6558461 -1.2577868 0.7734829 0.2500314 0.5584374 -0.1653973
1403636681.913555 9.9765744 -5.6047062 -1.2592818 0.7722329 0.2505307 0.5593165 -0.1674986
1403636682.013556 9.9222430 -5.5536752 -1.2521050 0.7721146 0.2503044 0.5585749 -0.1708239
1403636682.113555 9.8654337 -5.5024751 -1.2384088 0.7722099 0.2496860 0.5577420 -0.1739902
1403636682.213556 9.8089166 -5.4549898 -1.2209517 0.7742224 0.2495735 0.5544166 -0.1758263
1403636682.313555 9.7545843 -5.4059451 -1.2097980 0.7802208 0.2498036 0.5459222 -0.1755638
1403636682.413555 9.7001460 -5.3574533 -1.2047834 0.7858034 0.2497842 0.5382097 -0.1745030
1403636682.513556 9.6444647 -5.3115319 -1.2033767 0.7824694 0.2489882 0.5437686 -0.1733847
1403636682.613555 9.5939442 -5.2639574 -1.2047239 0.7776521 0.2488697 0.5514165 -0.1710581
1403636682.713556 9.5410292 -5.2153118 -1.2093424 0.7748160 0.2465712 0.5563613 -0.1712453
1403636682.813555 9.4859911 -5.1659515 -1.2075257 0.7728345 0.2431224 0.5602434 -0.1724693
1403636682.913555 9.4326935 -5.1166997 -1.2021752 0.7716387 0.2441783 0.5628821 -0.1676734
1403636683.013556 9.3745629 -5.0703514 -1.1916170 0.7711584 0.2469950 0.5639135 -0.1622030
1403636683.113555 9.3152116 -5.0229485 -1.1816270 0.7711520 0.2468590 0.5639101 -0.1624517
1403636683.213556 9.2529021 -4.9722086 -1.1786724 0.7729614 0.2454346 0.5610553 -0.1658599
1403636683.313555 9.1897150 -4.9256472 -1.1807168 0.7738342 0.2449589 0.5590779 -0.1691379
1403636683.413555 9.1225893 -4.8786567 -1.1873412 0.7742605 0.2451068 0.5576128 -0.1717886
1403636683.513556 9.0547845 -4.8351656 -1.1981877 0.7742815 0.2460092 0.5565962 -0.1736902
1403636683.613555 8.9866136 -4.7950570 -1.2113507 0.7748051 0.2468851 0.5551205 -0.1748314
1403636683.713556 8.9231582 -4.7535008 -1.2285317 0.7774229 0.2480321 0.5506690 -0.1756628
1403636683.813555 8.8596268 -4.7165042 -1.2417676 0.7804653 0.2492701 0.5455339 -0.1764401
1403636683.913555 8.7995674 -4.6808053 -1.2477234 0.7816084 0.2510263 0.5427065 -0.1776055
1403636684.013556 8.7386276 -4.6378464 -1.2444060 0.7802677 0.2509798 0.5438512 -0.1800483
1403636684.113555 8.6765470 -4.5949670 -1.2330958 0.7776014 0.2520723 0.5467013 -0.1814204
1403636684.213556 8.6013297 -4.5466787 -1.2184058 0.7757439 0.2527572 0.5485023 -0.1829768
1403636684.313555 8.5237636 -4.4982756 -1.1979512 0.7731217 0.2532954 0.5514269 -0.1845337
1403636684.413555 8.4456175 -4.4528844 -1.1831953 0.7708356 0.2537236 0.5539913 -0.1858240
1403636684.513556 8.3734912 -4.4071327 -1.1755494 0.7704860 0.2520110 0.5538735 -0.1899103
1403636684.613555 8.3098361 -4.3718877 -1.1722813 0.7697816 0.2501709 0.5543395 -0.1938004
1403636684.713556 8.2465677 -4.3431033 -1.1751030 0.7688313 0.2499482 0.5551010 -0.1956712
1403636684.813555 8.1819047 -4.3166896 -1.1836250 0.7681887 0.2502073 0.5558560 -0.1957203
1403636684.913555 8.1233365 -4.2965890 -1.1996643 0.7673220 0.2529908 0.5569936 -0.1922778
1403636685.013556 8.0506364 -4.2735761 -1.2122867 0.7673839 0.2581677 0.5575569 -0.1833075
1403636685.113555 7.9802524 -4.2560744 -1.2192950 0.7686223 0.2596737 0.5564725 -0.1792417
1403636685.213556 7.9050086 -4.2381609 -1.2181171 0.7716273 0.2596212 0.5534580 -0.1757055
1403636685.313555 7.8308530 -4.2179498 -1.2107498 0.7736704 0.2607761 0.5521224 -0.1690881
1403636685.413555 7.7525127 -4.1944762 -1.2016568 0.7743944 0.2593674 0.5525325 -0.1665821
1403636685.513556 7.6779747 -4.1688517 -1.1959314 0.7757314 0.2555923 0.5518520 -0.1684421
1403636685.613555 7.5980452 -4.1381678 -1.1998103 0.7768996 0.2522643 0.5512007 -0.1701983
1403636685.713556 7.5220686 -4.1110490 -1.2059762 0.7759724 0.2523701 0.5530350 -0.1683106
1403636685.813555 7.4461219 -4.0774040 -1.2168850 0.7746096 0.2537966 0.5552025 -0.1652800
1403636685.913555 7.3728606 -4.0463603 -1.2330451 0.7739674 0.2542259 0.5561115 -0.1645713
1403636686.013556 7.2944639 -4.0140060 -1.2510952 0.7764486 0.2514103 0.5524980 -0.1693112
1403636686.113555 7.2183590 -3.9813695 -1.2641298 0.7796730 0.2491003 0.5477004 -0.1734454
1403636686.213556 7.1454086 -3.9496295 -1.2686079 0.7803832 0.2479919 0.5468585 -0.1744930
1403636686.313555 7.0681057 -3.9170093 -1.2670111 0.7821215 0.2466097 0.5446342 -0.1756225
1403636686.413555 6.9903055 -3.8882890 -1.2590323 0.7832512 0.2463204 0.5431195 -0.1756847
1403636686.513556 6.9214242 -3.8602761 -1.2535683 0.7849738 0.2461479 0.5403966 -0.1766317
1403636686.613555 6.8474906 -3.8258212 -1.2575831 0.7848702 0.2476952 0.5403685 -0.1750077
1403636686.713556 6.7773743 -3.7924036 -1.2644200 0.7844638 0.2480077 0.5408625 -0.1748615
1403636686.813555 6.7118731 -3.7620916 -1.2724860 0.7823860 0.2477590 0.5435290 -0.1762494
1403636686.913555 6.6491818 -3.7331294 -1.2752974 0.7808504 0.2469025 0.5451670 -0.1791781
